ID,PaperID,Authors
2541,1733178, 'Gioacchino Brunetti\nPolitecnico di Bari'
2542,1733178, 'Claudio Gheller\nSwiss National Supercomputing Centre'
2543,1733179,'Scott Schnee\nNational Radio Astronomy Observatory'
2544,1733179, 'J. Li'
2545,1733179, 'Alyssa Goodman\nHarvard University'
2546,1733179, 'A. I. Sargent'
2547,1733180,'Matthias Gaberdiel\nETH Zurich'
2548,1733180, 'Sergei Gukov\nCalifornia Institute of Technology'
2549,1733180, 'Christoph A. Keller'
2550,1733180, 'Gregory W. Moore'
2551,1733181,'Robert Brandenberger'
2552,1733181, 'Walter Craig'
2553,1733182,'Brian Knight'
2554,1733182, 'David Chadwick\nUniversity of Greenwich'
2555,1733182, 'Kamalasen Rajalingham'
2556,1733183,'Andrew Hawker'
2557,1733184,'Shmuel Friedland\nUniversity of Illinois at Chicago'
2558,1733184, 'Volker Mehrmann\nTechnische Universität Berlin'
2559,1733185,'Daniel Apai'
2560,1733185, ''
2561,1733185, ''
2562,1733185, ''
2563,1733185, ''
2564,1733185, 'Dmitry Semenov'
2565,1733185," ""Eike Guenther\nThis person is not on ResearchGate"
2566,1733185," or hasn't claimed this research yet."""
2567,1733185, ''
2568,1733186,'Zoran Levnajić\nFaculty of Information Studies in Novo mesto'
2569,1733186, 'Igor Mezic\nUniversity of California
2570,1733186, Santa Barbara'
2571,1733187,'Michael J. Larsen'
2572,1733187, 'Eric C. Rowell\nTexas A&M University'
2573,1733188,'Robert G. M. Hausmann'
2574,1733188, 'Brett van de Sande'
2575,1733188, 'Kurt Vanlehn\nArizona State University'
2576,1733189,'Kamalasen Rajalingham'
2577,1733189, 'David Chadwick\nUniversity of Greenwich'
2578,1733189, 'Brian Knight'
2579,1733190,'Cecilia Lunardini\nArizona State University'
2580,1733190, 'Orlando Peres\nUniversity of Campinas'
2581,1733191,'Dennis Jang'
2582,1733191, 'Jung Uk Kang'
2583,1733191, 'Alex Kruckman'
2584,1733191, 'Jun Kudo\nLAWRENCE LIVERMORE NATIONAL SECURITY'
2585,1733192,'Xavier Caruso\nUniversité de Rennes 1'
2586,1733192, 'Tong Liu\nNortheastern University'
2587,1733193,'Stephen L. Baumgart'
2588,1733194,'Tomi S. Koivisto\nUniversity of Tartu'
2589,1733194, 'David F. Mota\nUniversity of Oslo'
2590,1733195,'K. Zloczewski'
2591,1733195, 'J. Kaluzny'
2592,1733195, 'J. Hartman'
2593,1733196,'E. V. Gotthelf'
2594,1733196, 'Gautam Vasisht\nNASA'
2595,1733196, 'T. Dotani'
2596,1733197,'W. Landsman'
2597,1733198,'Y W Lee'
2598,1733198, 'Jong-Hak Woo\nSeoul National University'
2599,1733198, 'S. Yi'
2600,1733198, 'J H Park'
2601,1733199,'V. Dorofeev'
2602,1733199, 'R. Dzhelyadin'
2603,1733199, 'A. Ekimov'
2604,1733199, 'Yu. Gavrilov'
2605,1733200,'E. E. Fenimore'
2606,1733200, 'E. Ramirez-Ruiz'
2607,1733201,'Hongsheng Zhao\nUniversity of St Andrews'
2608,1733202,'K. Werner'
2609,1733202, 'B. Wolff'
2610,1733203,'Nilay Bhatt'
2611,1733203, ''
2612,1733203, ''
2613,1733203, 'Subir Bhattacharyya'
2614,1733203, 'V. K. Dhar'
2615,1733203, 'Aparna Goyal'
2616,1733203, ''
2617,1733203, ''
2618,1733203, 'D. K. Koul'
2619,1733203, ''
2620,1733203, ''
2621,1733203, ''
2622,1733203, 'S. R. Kaul'
2623,1733203, ''
2624,1733203, 'Ravinder Koul'
2625,1733203, ''
2626,1733203, 'Ramesh Chand Rannot'
2627,1733203, 'A. Razdan'
2628,1733203, ''
2629,1733203, ''
2630,1733203, ''
2631,1733203, 'Autar Tickoo'
2632,1733203, ''
2633,1733203, ''
2634,1733203, ''
2635,1733204,'B. V. Ivanov\nBulgarian Academy of Sciences'
2636,1733205,'J. Heidt\nUniversität Heidelberg'
2637,1733205, 'Kari Nilsson\nUniversity of Turku'
2638,1733205, 'J. W. Fried'
2639,1733205, 'L. O. Takalo'
2640,1733206,'Halim Kusumaatmaja\nDurham University'
2641,1733206, 'C. M. Pooley\nThe Roslin Institute'
2642,1733206, 'Salvatore Girardo\nTechnische Universität Dresden'
2643,1733206, 'Dario Pisignano\nUniversità di Pisa'
2644,1733207,''
2645,1733207, 'Mariano Moles'
2646,1733207, 'J. Alfonso L. Aguerri'
2647,1733207, ''
2648,1733207, 'Jesús Varela López'
2649,1733208,'Valerio Marra\nUniversidade Federal do Espírito Santo'
2650,1733209,'Elias Kiritsis\nUniversity of Crete'
2651,1733209, 'Vasilis Niarchos\nUniversity of Crete'
2652,1733210,'Klaus Werner'
2653,1733210, 'Stefan Dreizler\nGeorg-August-Universität Göttingen'
2654,1733211,'Taro Nakano'
2655,1733211, 'Jun Makino\nKobe University'
2656,1733212,'Paula M. Chadwick'
2657,1733212, 'Keshunna Lyons'
2658,1733212, ''
2659,1733212, 'Kj. Orford'
2660,1733212, ''
2661,1733212, 'Sophie Rayner'
2662,1733212," ""S. E. Shaw\nThis person is not on ResearchGate"
2663,1733212," or hasn't claimed this research yet."""
2664,1733212, ''
2665,1733213,'David Luxat\nSandia National Laboratories'
2666,1733213, 'A. Griffin'
2667,1733214,'Teodorbanica'
2668,1733215,'A. D. Ribeiro\nUniversidade Federal do Paraná'
2669,1733215, 'Marcus A. M. de Aguiar\nUniversity of Campinas'
2670,1733216,'CDF Collaboration'
2671,1733217,'Kazuhiro Nagata'
2672,1733218,'Raymond J. Butler'
2673,1733219,'A. Sandoval-Villalbazo\nUniversidad Iberoamericana Ciudad de México'
2674,1733219, 'A. L. Garcia-Perciante\nMetropolitan Autonomous University'
2675,1733219, 'L.S. Garcia-Colin'
2676,1733220,'Ramakrishnareddy Voggu'
2677,1733220, 'Chandra Sekhar Rout'
2678,1733220, 'Aaron Franklin'
2679,1733220, ''
2680,1733220, ''
2681,1733221,'Sahand Jamal Rahi'
2682,1733221, 'Thorsten Emig\nUniversité Paris-Saclay'
2683,1733221, 'R. L. Jaffe\nMassachusetts Institute of Technology'
2684,1733221, 'Mehran Kardar'
2685,1733222,'Barun Das'
2686,1733222, 'Ramakrishnareddy Voggu\nCovance Inc'
2687,1733222, 'Chandra Sekhar Rout\nJain University'
2688,1733222, 'C.N.R. Rao'
2689,1733223,'Victor Kac'
2690,1733223, 'Michael Lau'
2691,1733223, 'Arturo Pianzola'
2692,1733224,''
2693,1733224, 'Hans Huebl'
2694,1733224, 'Dane R Mccamey'
2695,1733224, 'Timothy L Duty'
2696,1733224, 'Andrew J. Ferguson'
2697,1733224, 'Rebecca Clark'
2698,1733224, 'M. S. Brandt'
2699,1733225,'Peter J. Moran\nUniversity of Adelaide'
2700,1733225, 'D. B. Leinweber'
2701,1733227,'Reza Mirghaderi\nStanford University'
2702,1733227, 'Alireza Bayesteh'
2703,1733227, 'Amir K. Khandani'
2704,1733228,'Zhu Han'
2705,1733228, 'H. Vincent Poor\nPrinceton University'
2706,1733229,'Qiao-Jun Cao\nShaoxing University'
2707,1733229, 'Yi-Xin Chen\nZhejiang University'
2708,1733229, 'Sheldon Li\nZhejiang University'
2709,1733230,'Israel Nowik'
2710,1733230, 'I. Felner\nHebrew University of Jerusalem'
2711,1733230, 'V. Awana\nNational Physical Laboratory - India'
2712,1733230, 'Arpita Vajpayee'
2713,1733231,'Shangbin Li\nUniversity of Science and Technology of China'
2714,1733232,'Jamie B. Jorgensen'
2715,1733233,'Guo Yan-Qing\nDalian Maritime University'
2716,1733233, 'Chen Jing\nTongji University'
2717,1733233, 'Song He-Shan'
2718,1733234,'A. M. Farid'
2719,1733234, 'E. G. Mishchenko'
2720,1733235,'Heinz H. Bauschke'
2721,1733235, 'Xianfu Wang\nUniversity of British Columbia - Okanagan'
2722,1733235, 'Liangjin Yao'
2723,1733236,'Evelia R. García Barroso'
2724,1733236, 'Janusz Gwozdziewicz\nPedagogical University of Cracow'
2725,1733237,'Martin Gaskell\nUniversity of California
2726,1733237, Santa Cruz'
2727,1733237, 'Rene W. Goosmann'
2728,1733238,"""S. Markoff\nThis person is not on ResearchGate"
2729,1733238," or hasn't claimed this research yet."""
2730,1733238, ''
2731,1733238, ''
2732,1733238, ''
2733,1733238, ''
2734,1733239,'Upendra Harbola\nIndian Institute of Science'
2735,1733239, 'Shaul Mukamel\nUniversity of California
2736,1733239, Irvine'
2737,1733240,'Masahiko Machida'
2738,1733240, 'Masahiko Okumura'
2739,1733240, ''
2740,1733240, 'Tetsuo Deguchi'
2741,1733240, 'Yoji Ohashi'
2742,1733240, ''
2743,1733241,'Pragya Pandit'
2744,1733241, 'Srinibas Satapathy'
2745,1733241, 'Poorva Sharma'
2746,1733241, ''
2747,1733241, 'S. M. Yusuf'
2748,1733242,'Karen M. Lewis'
2749,1733242, 'Penny D Sackett\nAustralian National University'
2750,1733242, 'Rosemary A. Mardling\nMonash University (Australia)'
2751,1733243,'Elmo Tempel'
2752,1733243, ''
2753,1733243, 'Maret Einasto'
2754,1733243, 'Enn Saar'
2755,1733243, ''
2756,1733244,'Shuichiro Yokoyama'
2757,1733244, 'Jiro Soda\nKobe University'
2758,1733245,'Hiroko Watanabe'
2759,1733245, 'R. Kitai'
2760,1733245, ''
2761,1733245, 'Keisuke Nishida'
2762,1733245, ''
2763,1733245, 'Shoogo Ueno'
2764,1733245, 'M. Hagino'
2765,1733245, 'Takako T. Ishii'
2766,1733245, ''
2767,1733246,'J. Nemchik\nInstitute of Experimental Physics SAS'
2768,1733246, 'V. Petráček\nCERN'
2769,1733246, 'I. K. Potashnikova'
2770,1733246, 'Michal Sumbera\nThe Czech Academy of Sciences'
2771,1733247,''
2772,1733247, ''
2773,1733247, 'T. Contini'
2774,1733247, ''
2775,1733247, ''
2776,1733247, ''
2777,1733247," ""K. L. Masters O. Ilbert\nThis person is not on ResearchGate"
2778,1733247," or hasn't claimed this research yet."""
2779,1733247, ''
2780,1733247, 'Vincent Le Brun'
2781,1733247, 'Olivier Claude Le Fevre'
2782,1733247, ''
2783,1733247, 'Laurence Tresse'
2784,1733247, ''
2785,1733247, 'Sandro Bardelli'
2786,1733247, 'Dario Bottini'
2787,1733247, 'Bianca Garilli'
2788,1733247, ''
2789,1733247, ''
2790,1733247, ''
2791,1733247, 'Roberto Scaramella'
2792,1733247, 'Marco Scodeggio'
2793,1733247, ''
2794,1733247, ''
2795,1733247, ''
2796,1733247, ''
2797,1733248,'Budh Ram'
2798,1733249,'Cédric Bonnafé'
2799,1733250,'Gaurang Mahajan'
2800,1733251,'Sergio Manuel Martins Coelho\nUniversity of Pretoria'
2801,1733251, 'C. Zander\nUniversity of Pretoria'
2802,1733251, 'H. G. Miller\nState University of New York at Fredonia'
2803,1733252,'Matthias Vojta'
2804,1733253,'Zhibiao Zhao'
2805,1733254,'Meng Chen\nFudan University'
2806,1733255,'Vladimir V. Bazhanov'
2807,1733255, 'Zengo Tsuboi'
2808,1733256,'Anthony C. Jacko\nThe University of Queensland'
2809,1733256, 'J. O. Fjaerestad'
2810,1733256, 'B. J. Powell'
2811,1733257,'Davide Rossini'
2812,1733257, 'Vittorio Giovannetti\nScuola Normale Superiore di Pisa'
2813,1733257, 'Simone Montangero\nUniversity of Padova'
2814,1733258,'Shaul Hanany\nUniversity of Minnesota Twin Cities'
2815,1733258, 'Daniel P. Marrone'
2816,1733259,'Alok C. Gupta\nAryabhatta Research Institute of Observational Sciences'
2817,1733259, 'Weimin Yuan'
2818,1733260,'V. G. Gurzadyan'
2819,1733260, 'Armen Kocharyan\nMonash University (Australia)'
2820,1733261,'Balint Farkas\nBergische Universität Wuppertal'
2821,1733262,'Yair Zarmi\nBen-Gurion University of the Negev'
2822,1733263,'Alexander Bershadskii\nICARs
2823,1733263, Israel'
2824,1733264,'Shuji Yamamoto'
2825,1733265,'Slavka Tcholakova'
2826,1733265, 'Nikolai D. Denkov'
2827,1733265, 'Konstantin Golemanov'
2828,1733265, ''
2829,1733265, 'Alex Lips'
2830,1733266,'Denis Khomitsky\nNizhny Novgorod State University'
2831,1733267,'J-P Kownacki'
2832,1733268,'S. Zenitani'
2833,1733268, 'M. Hesse'
2834,1733269,'Masaaki Takahashi\nAichi University of Education'
2835,1733269, 'Akira Tomimatsu'
2836,1733270,'Sven Burkardt'
2837,1733270, 'Sofia Deloudi\nETH Zurich'
2838,1733270, 'Mehmet Erbudak\nETH Zurich'
2839,1733270, 'Ahmet Refik Kortan'
2840,1733271,'Vilppu Piirola\nUniversity of Turku'
2841,1733271, 'Tommi Vornanen'
2842,1733271, 'Andrei Berdyugin\nUniversity of Turku'
2843,1733271, 'G. V. Coyne'
2844,1733272,'Alexander Bershadskii\nICARs
2845,1733272, Israel'
2846,1733273,"""Alexander Fel'shtyn\nUniversity of Szczecin"""
2847,1733274,'Christian Hoffmann'
2848,1733275,'Arun Mangalam\nIndian Institute of Astrophysics'
2849,1733275, 'Rajaram Nityananda\nNational Centre For Radio Astrophysics - Tata Institute Of Fundamental Research'
2850,1733275, 'S. Sridhar'
2851,1733276,'Paula M. Chadwick'
2852,1733276, 'Keshunna Lyons'
2853,1733276, ''
2854,1733276, ''
2855,1733276, 'Kj. Orford'
2856,1733276, ''
2857,1733276, 'Sophie Rayner'
2858,1733276, ''
2859,1733276, ''
2860,1733277,'Christopher L. Carilli'
2861,1733277, 'Karl M. Menten'
2862,1733277, 'Min Su Yun'
2863,1733278,'Paula M. Chadwick'
2864,1733278, 'Keshunna Lyons'
2865,1733278, ''
2866,1733278, 'Kj. Orford'
2867,1733278, ''
2868,1733278, ''
2869,1733278, 'Sophie Rayner'
2870,1733278, ''
2871,1733278, ''
2872,1733279,'Ralf Köhl'
2873,1733279, 'Andreas Mars'
2874,1733280,'Abdel Ennaji\nUniversité de Rouen'
2875,1733280, 'Arnaud Ribert'
2876,1733280, 'Yves Lecourtier\nUniversité de Rouen'
2877,1733281,'S. Caprara\nSapienza University of Rome'
2878,1733281, 'C. Di Castro\nSapienza University of Rome'
2879,1733281, 'T. Enss'
2880,1733281, 'Marco Grilli\nSapienza University of Rome'
2881,1733282,'Ping Ren'
2882,1733282, 'Zhi-zhong Xing'
2883,1733283,'Ivan Kokanovic\nUniversity of Cambridge'
2884,1733283, 'J. R. Cooper'
2885,1733283, 'Marcin Matusiak\nPolish Academy of Sciences'
2886,1733284,'Viacheslav I. Slysh'
2887,1733285,'Mazyar Mirrahimi\nNational Institute for Research in Computer Science and Control'
2888,1733285, 'Pierre Rouchon\nMINES ParisTech'
2889,1733286,'S. Matyjaskiewicz'
2890,1733286, 'M. H. Szymanska'
2891,1733286, 'K. Goral\nUniversity of Oxford'
2892,1733287,'M. J. van Noort'
2893,1733287, 'L. H. M. Rouppe van der Voort'
2894,1733288,'Marcelino Agúndez\nInstituto de Ciencia de Materiales de Madrid'
2895,1733288, 'J. Cernicharo\nInstituto de Ciencia de Materiales de Madrid'
2896,1733288, 'J. R. Pardo\nSpanish National Research Council'
2897,1733288, 'M. Guélin\nInstitut de Radioastronomie Millimétrique'
2898,1733289,'Xin-Jian Wen\nShanxi University'
2899,1733289, 'G.X. Peng\nChinese Academy of Sciences'
2900,1733289, 'Y. D. Chen'
2901,1733290,'Susmita Kaviraj'
2902,1733290, ''
2903,1733290, ''
2904,1733290, 'Joe Silk'
2905,1733290, 'Scott T. Kay'
2906,1733291,'Susan J. Sierra'
2907,1733292,''
2908,1733292, ''
2909,1733292, ''
2910,1733292, 'Zoltan G Levay'
2911,1733292, 'Lisa A. Crause'
2912,1733292, 'Michael A. Dopita'
2913,1733292, 'Arne Henden'
2914,1733292, ''
2915,1733292, ''
2916,1733292, ''
2917,1733292, 'Ben Sugerman'
2918,1733292, ''
2919,1733292, ''
2920,1733293,'Francesca Maria Marchetti'
2921,1733293, 'Marzena Hanna Szymanska'
2922,1733293, ''
2923,1733293, 'J. Kasprzak'
2924,1733293, ''
2925,1733293, 'Peter Littlewood'
2926,1733293, 'Dang le si'
2927,1733294,'Jürg Martin Fröhlich\nETH Zurich'
2928,1733294, 'Antti Knowles'
2929,1733294, 'Simon Schwarz'
2930,1733295,'Noga Alon\nTel Aviv University'
2931,1733295, 'Shai Gutner'
2932,1733296,'Oleg Evnin'
2933,1733297,'Amit Ghosh\nSaha Institute of Nuclear Physics'
2934,1733297, 'Parijat Mitra\nBudapest University of Technology and Economics'
2935,1733298,'Anjan Kumar Chandra\nRamakrishna Mission Vivekananda Centenary College'
2936,1733298, 'Jun-ichi Inoue'
2937,1733298, 'Bikas Chakrabarti\nSaha Institute of Nuclear Physics'
2938,1733299,'Govind Swarup\nNational Centre For Radio Astrophysics - Tata Institute Of Fundamental Research'
2939,1733299, 'Sukanta Panda\nIndian Institute of Science Education and Research Bhopal'
2940,1733300,''
2941,1733300, ''
2942,1733300, ''
2943,1733300, 'Yoichi Kamihara'
2944,1733300, 'Masahiro Hirano'
2945,1733300, ''
2946,1733301,'Gustavo Dotti'
2947,1733301, 'Reinaldo J Gleiser'
2948,1733301, 'Ignacio Francisco Ranea-Sandoval\nUniversidad Nacional de La Plata'
2949,1733301, 'Héctor Vucetich\nUniversidad Nacional de La Plata'
2950,1733302,'Paula M. Chadwick'
2951,1733302, 'Keshunna Lyons'
2952,1733302, ''
2953,1733302, 'Kj. Orford'
2954,1733302, ''
2955,1733302, 'Sophie Rayner'
2956,1733302, ''
2957,1733302, ''
2958,1733303,'Paula M. Chadwick\nDurham University'
2959,1733303, 'Keshunna Lyons\nEverest College'
2960,1733303, 'T. J. L. McComb'
2961,1733303, 'Kj. Orford\nDurham University'
2962,1733304,'Paula M. Chadwick'
2963,1733304, 'Paula M. Chadwick'
2964,1733304, 'Keshunna Lyons'
2965,1733304, 'Keshunna Lyons'
2966,1733304, ''
2967,1733304, 'Kj. Orford'
2968,1733304, 'Kj. Orford'
2969,1733304, ''
2970,1733304, 'Sophie Rayner'
2971,1733304, 'Sophie Rayner'
2972,1733304, ''
2973,1733304, ''
2974,1733305,'Ruth Gregory\nDurham University'
2975,1733306,'Paolo Maria Mariano\nUniversity of Florence'
2976,1733306, 'Paolo Paoletti\nUniversity of Liverpool'
2977,1733307,'Kaiyou Wang'
2978,1733307, 'Kaiyou Wang'
2979,1733307, 'Andy Irvine'
2980,1733307, 'Andy Irvine'
2981,1733307, 'Richard Paul Campion'
2982,1733307, 'Richard Paul Campion'
2983,1733307, ''
2984,1733307, 'J. Wunderlich'
2985,1733307, 'J. Wunderlich'
2986,1733307, 'David Williams'
2987,1733307, 'David Williams'
2988,1733307, ''
2989,1733308,'Mihalis Dafermos\nUniversity of Cambridge'
2990,1733308, 'Igor Rodnianski'
2991,1733309,'Andrew Hone\nUniversity of Kent'
2992,1733309, 'Jing Ping Wang'
2993,1733310,'Kaifu Luo\nUniversity of Science and Technology of China'
2994,1733310, 'Tapio Ala-Nissila\nAalto University and Loughborough University'
2995,1733310, 'S. C. Ying\nBrown University'
2996,1733310, 'Aniket Bhattacharya'
2997,1733311,'Kaifu Luo\nUniversity of Science and Technology of China'
2998,1733311, 'Santtu Ollila\nAalto University'
2999,1733311, 'Ilkka Huopaniemi\nLifeGlimmer GmbH
3000,1733311, Berlin
3001,1733311, Germany'
3002,1733311, 'Tapio Ala-Nissila\nAalto University and Loughborough University'
3003,1733312,'Mihail V. Chizhov'
3004,1733313,'S. V. Dhurandhar'
3005,1733313, 'J-Y Vinet'
3006,1733313, 'Rajesh Nayak\nIndian Institute of Science Education and Research Kolkata'
3007,1733314,'V. V. Morariu'
3008,1733315,'K. Manolakou'
3009,1733315, 'J. G. Kirk\nMax Planck Institute for Nuclear Physics'
3010,1733316,'Vasily Ogryzko\nInstitut de Cancérologie Gustave Roussy'
3011,1733317,'V.A.G. Rivera\nNational University of San Marcos'
3012,1733317, 'Cecilia Stari\nUniversidad de la República de Uruguay'
3013,1733317, 'Sergei Sergeenkov\nUniversidade Federal da Paraíba'
3014,1733317, 'Euclydes Marega\nUniversity of São Paulo'
3015,1733318,'Sara Perez-Martin\nKarlsruhe Institute of Technology'
3016,1733318, 'L. M. Robledo\nUniversidad Autónoma de Madrid'
3017,1733319,'Ngaiming Mok\nThe University of Hong Kong'
3018,1733319, 'Xiaotao Sun\nTianjin University'
3019,1733320,'Jörg Hennig'
3020,1733320, 'Marcus Ansorg'
3021,1733320, 'Carla Cederbaum\nUniversity of Tuebingen'
3022,1733321,'Oliver Baeumchen'
3023,1733321, 'Renate Fetzer\nKarlsruhe Institute of Technology'
3024,1733321, 'Andreas Muench'
3025,1733321, 'Barbara Wagner'
3026,1733322,'Stefan Schauer\nAIT Austrian Institute of Technology'
3027,1733322, 'Martin Suda\nAIT Austrian Institute of Technology and Technical University of Vienna'
3028,1733323,'Tino Riethmüller\nMax Planck Institute for Solar System Research'
3029,1733323, 'S. K. Solanki'
3030,1733323, 'Andreas Lagg\nMax Planck Institute for Solar System Research'
3031,1733324,'Fedor V. Prigara'
3032,1733325,'M. Evaldsson'
3033,1733325, 'I. V. Zozoulenko\nLinköping University'
3034,1733325, 'Hengyi Xu\nHeinrich-Heine-Universität Düsseldorf'
3035,1733325, 'Thomas M. Heinzel\nHeinrich-Heine-Universität Düsseldorf'
3036,1733326,'V. V. Kiselev\nInstitute of High Energy Physics'
3037,1733327,'Arnout Ceulemans\nKU Leuven'
3038,1733327, 'Jules Tshishimbi Muya\nUniversity of Richmond'
3039,1733327, 'Gopinadhanpillai Gopakumar\nMax Planck Institute for Chemical Energy Conversion'
3040,1733327, 'Minh Tho Nguyen\nKU Leuven'
3041,1733328,'Guillaume Dubus'
3042,1733329,'Joel R. Parriott'
3043,1733329, 'Joel N. Bregman'
3044,1733330,'Heikki J. Tikanmäki'
3045,1733331,'Jan Manschot\nTrinity College Dublin'
