ID,PaperID,Reference In RG
4393,1732565, '234949127'
4394,1732565, '10773410'
4395,1732565, '234955615'
4396,1732565, '234832672'
4397,1732565, '234393275'
4398,1732565, '224422989'
4399,1732566,'241210015'
4400,1732566, '234505014'
4401,1732566, '234339122'
4402,1732566, '234316718'
4403,1732566, '23909484'
4404,1732566, '23895709'
4405,1732566, '2423574'
4406,1732566, '2225201'
4407,1732566, '2223755'
4408,1732566, '1843615'
4409,1732566, '1817920'
4410,1732566, '1817744'
4411,1732566, '258305219'
4412,1732566, '258257436'
4413,1732566, '234530988'
4414,1732566, '234503024'
4415,1732566, '234493644'
4416,1732566, '234464016'
4417,1732566, '234405492'
4418,1732566, '234308606'
4419,1732566, '234294761'
4420,1732566, '234254046'
4421,1732566, '234230092'
4422,1732566, '234196014'
4423,1732566, '234190366'
4424,1732566, '229863716'
4425,1732566, '227666191'
4426,1732566, '26478412'
4427,1732566, '23906560'
4428,1732566, '23624474'
4429,1732566, '23610949'
4430,1732566, '2224686'
4431,1732566, '2222315'
4432,1732566, '2220923'
4433,1732566, '1819101'
4434,1732567,'234305305'
4435,1732567, '259213265'
4436,1732567, '241063705'
4437,1732567, '234979942'
4438,1732567, '234529796'
4439,1732567, '234489898'
4440,1732567, '234489379'
4441,1732567, '234477284'
4442,1732567, '234393522'
4443,1732567, '234311215'
4444,1732567, '234293570'
4445,1732567, '234147240'
4446,1732567, '234147073'
4447,1732567, '231094625'
4448,1732567, '231054644'
4449,1732567, '226508812'
4450,1732567, '23901932'
4451,1732567, '23860854'
4452,1732567, '23836546'
4453,1732567, '23594085'
4454,1732567, '2076662'
4455,1732567, '234293570'
4456,1732567, '234147240'
4457,1732567, '234147073'
4458,1732567, '231094625'
4459,1732567, '231054644'
4460,1732567, '226508812'
4461,1732567, '23901932'
4462,1732567, '23860854'
4463,1732567, '23836546'
4464,1732567, '23594085'
4465,1732567, '2076662'
4466,1732568,'234178782'
4467,1732569,'2230212'
4468,1732569, '2225848'
4469,1732569, '1814182'
4470,1732569, '248773894'
4471,1732569, '248541842'
4472,1732569, '243390781'
4473,1732569, '232804394'
4474,1732569, '23811010'
4475,1732569, '4677522'
4476,1732569, '2229521'
4477,1732569, '2221876'
4478,1732569, '1839543'
4479,1732569, '1816269'
4480,1732570,'258305683'
4481,1732570, '234325597'
4482,1732570, '231025053'
4483,1732570, '41716877'
4484,1732570, '41716749'
4485,1732570, '41716748'
4486,1732570, '41714153'
4487,1732570, '23926293'
4488,1732570, '23822247'
4489,1732570, '12554427'
4490,1732570, '2228981'
4491,1732570, '2226251'
4492,1732570, '2223647'
4493,1732570, '234993424'
4494,1732570, '234399303'
4495,1732570, '234349224'
4496,1732570, '234201033'
4497,1732570, '222469418'
4498,1732570, '23703859'
4499,1732570, '4685647'
4500,1732570, '3149801'
4501,1732570, '3133728'
4502,1732570, '3132523'
4503,1732570, '1839760'
4504,1732571,'233135976'
4505,1732571, '223611094'
4506,1732571, '222726283'
4507,1732571, '14990569'
4508,1732571, '1753169'
4509,1732571, '323321437'
4510,1732571, '319209123'
4511,1732571, '292460838'
4512,1732571, '285819248'
4513,1732571, '285708224'
4514,1732571, '277362836'
4515,1732571, '259276442'
4516,1732571, '248496610'
4517,1732571, '241739423'
4518,1732571, '241666376'
4519,1732571, '240699490'
4520,1732571, '234739562'
4521,1732571, '234466383'
4522,1732571, '234247448'
4523,1732571, '232545551'
4524,1732571, '227130057'
4525,1732571, '226456434'
4526,1732571, '226181142'
4527,1732571, '226173415'
4528,1732571, '21516641'
4529,1732571, '14526269'
4530,1732571, '14269671'
4531,1732571, '8692250'
4532,1732571, '2233341'
4533,1732571, '2231961'
4534,1732571, '2224677'
4535,1732571, '2224676'
4536,1732571, '1812427'
4537,1732572,'234216987'
4538,1732572, '228767082'
4539,1732572, '207265073'
4540,1732572, '45678866'
4541,1732572, '2228322'
4542,1732572, '1815310'
4543,1732572, '236108736'
4544,1732572, '236108660'
4545,1732572, '234197273'
4546,1732572, '230675532'
4547,1732572, '229778172'
4548,1732572, '229774915'
4549,1732572, '229721119'
4550,1732572, '227780628'
4551,1732572, '227648798'
4552,1732572, '200705569'
4553,1732572, '4661608'
4554,1732572, '1839862'
4555,1732572, '1811332'
4556,1732572, '1810736'
4557,1732572, '1810256'
4558,1732573,'258257357'
4559,1732573, '238967243'
4560,1732573, '234506903'
4561,1732573, '282561100'
4562,1732573, '263796285'
4563,1732573, '255919299'
4564,1732573, '255901846'
4565,1732573, '243764000'
4566,1732573, '234532688'
4567,1732573, '234524422'
4568,1732573, '234436750'
4569,1732573, '234420294'
4570,1732573, '234417438'
4571,1732573, '234363327'
4572,1732573, '234254581'
4573,1732573, '230689229'
4574,1732573, '234223014'
4575,1732573, '231156212'
4576,1732573, '228609238'
4577,1732573, '226097181'
4578,1732573, '222667321'
4579,1732573, '222665063'
4580,1732573, '32002241'
4581,1732573, '23915547'
4582,1732573, '23882298'
4583,1732573, '13274641'
4584,1732573, '23855620'
4585,1732573, '23582016'
4586,1732573, '13331236'
4587,1732573, '13269897'
4588,1732573, '4713030'
4589,1732573, '2226844'
4590,1732573, '2223350'
4591,1732573, '1843564'
4592,1732573, '1843115'
4593,1732573, '1840590'
4594,1732573, '1816224'
4595,1732573, '1810324'
4596,1732573, '1813138'
4597,1732573, '1811238'
4598,1732574,'252997280'
4599,1732574, '249224572'
4600,1732574, '234435672'
4601,1732574, '234389819'
4602,1732574, '234330120'
4603,1732574, '234212730'
4604,1732574, '200456016'
4605,1732574, '41700137'
4606,1732574, '23925559'
4607,1732574, '23912420'
4608,1732574, '12489137'
4609,1732574, '1843650'
4610,1732574, '252870187'
4611,1732574, '249228780'
4612,1732574, '248293691'
4613,1732574, '241220151'
4614,1732574, '234546996'
4615,1732574, '234545002'
4616,1732574, '234538625'
4617,1732574, '234466350'
4618,1732574, '234447346'
4619,1732574, '234441915'
4620,1732574, '234395435'
4621,1732574, '234387303'
4622,1732574, '234376138'
4623,1732574, '234276828'
4624,1732574, '234273723'
4625,1732574, '234272336'
4626,1732574, '234241699'
4627,1732574, '234235944'
4628,1732574, '234209895'
4629,1732574, '227743428'
4630,1732574, '23929647'
4631,1732574, '23821821'
4632,1732574, '23705092'
4633,1732574, '23616236'
4634,1732574, '23583408'
4635,1732574, '4700052'
4636,1732574, '2367418'
4637,1732574, '2228697'
4638,1732574, '2221319'
4639,1732574, '1842310'
4640,1732574, '1841590'
4641,1732574, '1812757'
4642,1732575,'234551691'
4643,1732575, '234172860'
4644,1732575, '258086461'
4645,1732575, '243311478'
4646,1732575, '234550252'
4647,1732575, '234425350'
4648,1732575, '234342688'
4649,1732575, '233845314'
4650,1732575, '46400321'
4651,1732575, '23925206'
4652,1732575, '4676839'
4653,1732575, '2232325'
4654,1732575, '2230238'
4655,1732575, '1815736'
4656,1732576,'263793879'
4657,1732576, '235572941'
4658,1732576, '234530191'
4659,1732576, '225673285'
4660,1732576, '278407677'
4661,1732576, '249229218'
4662,1732576, '235569703'
4663,1732576, '227894392'
4664,1732576, '227638223'
4665,1732576, '227609490'
4666,1732576, '222889634'
4667,1732576, '222302400'
4668,1732576, '28349476'
4669,1732576, '12269331'
4670,1732576, '223030027'
4671,1732576, '11846715'
4672,1732576, '2234822'
4673,1732576, '2234519'
4674,1732576, '2233503'
4675,1732576, '2229969'
4676,1732576, '2227096'
4677,1732576, '2044421'
4678,1732576, '2229784'
4679,1732576, '2217704'
4680,1732576, '2003090'
4681,1732576, '2000157'
4682,1732576, '1929011'
4683,1732576, '2002712'
4684,1732576, '1979074'
4685,1732576, '1925573'
4686,1732576, '1843823'
4687,1732576, '1820045'
4688,1732576, '1820041'
4689,1732576, '1817613'
4690,1732576, '1817035'
4691,1732576, '1797825'
4692,1732576, '1796204'
4693,1732576, '1795016'
4694,1732577,'234534521'
4695,1732577, '234417391'
4696,1732577, '234393330'
4697,1732577, '234263770'
4698,1732577, '234256454'
4699,1732577, '234249045'
4700,1732577, '234210175'
4701,1732577, '234174491'
4702,1732577, '41705704'
4703,1732577, '2235738'
4704,1732577, '2225561'
4705,1732577, '1811656'
4706,1732577, '321516782'
4707,1732577, '300451682'
4708,1732577, '260845504'
4709,1732577, '251384525'
4710,1732577, '234544209'
4711,1732577, '234499904'
4712,1732577, '234498279'
4713,1732577, '234468842'
4714,1732577, '234342476'
4715,1732577, '234294833'
4716,1732577, '234278869'
4717,1732577, '234252937'
4718,1732577, '234245307'
4719,1732577, '234237932'
4720,1732577, '227717133'
4721,1732577, '227639460'
4722,1732577, '221678287'
4723,1732577, '35034876'
4724,1732577, '28643656'
4725,1732577, '23920982'
4726,1732577, '4699137'
4727,1732577, '2724656'
4728,1732577, '2223478'
4729,1732577, '2220909'
4730,1732577, '1819442'
4731,1732577, '1813911'
4732,1732578,'274216430'
4733,1732578, '258975194'
4734,1732578, '253632838'
4735,1732578, '253290519'
4736,1732578, '252192698'
4737,1732578, '249227443'
4738,1732578, '245582863'
4739,1732578, '241223727'
4740,1732578, '240577873'
4741,1732578, '234968499'
4742,1732578, '234524220'
4743,1732578, '234505218'
4744,1732578, '234887731'
4745,1732578, '234555251'
4746,1732578, '234473142'
4747,1732578, '234398047'
4748,1732578, '234309467'
4749,1732578, '234458108'
4750,1732578, '234440485'
4751,1732578, '234377088'
4752,1732578, '233795318'
4753,1732578, '231152997'
4754,1732578, '234268758'
4755,1732578, '234195938'
4756,1732578, '234183506'
4757,1732578, '231085791'
4758,1732578, '231149932'
4759,1732578, '231061168'
4760,1732578, '230984096'
4761,1732578, '230943746'
4762,1732578, '230918141'
4763,1732578, '230904144'
4764,1732578, '229885820'
4765,1732578, '44657539'
4766,1732578, '41895628'
4767,1732578, '23904230'
4768,1732578, '23901139'
4769,1732578, '23892085'
4770,1732578, '23887403'
4771,1732578, '28639362'
4772,1732578, '23865678'
4773,1732578, '23858633'
4774,1732578, '23857880'
4775,1732578, '23855433'
4776,1732578, '23877203'
4777,1732578, '23833036'
4778,1732578, '23703039'
4779,1732578, '23595648'
4780,1732578, '23813863'
4781,1732578, '23621881'
4782,1732578, '4686132'
4783,1732578, '4684419'
4784,1732578, '23585066'
4785,1732578, '4716325'
4786,1732578, '4675161'
4787,1732578, '4661458'
4788,1732578, '4658362'
4789,1732578, '2226645'
4790,1732578, '2228477'
4791,1732578, '2226826'
4792,1732578, '2223757'
4793,1732579,'240498725'
4794,1732579, '234378504'
4795,1732579, '43965094'
4796,1732579, '12123792'
4797,1732579, '11640839'
4798,1732579, '2222977'
4799,1732579, '1794842'
4800,1732579, '252117904'
4801,1732579, '234510557'
4802,1732579, '234213437'
4803,1732579, '229731094'
4804,1732579, '229698059'
4805,1732579, '227955837'
4806,1732579, '227786398'
4807,1732579, '4682239'
4808,1732579, '2235853'
4809,1732579, '2234133'
4810,1732579, '2229768'
4811,1732579, '2223579'
4812,1732579, '2219926'
4813,1732579, '1842385'
4814,1732579, '1779179'
4815,1732580,'249230367'
4816,1732580, '305964843'
4817,1732580, '305961708'
4818,1732580, '260895737'
4819,1732580, '253612725'
4820,1732580, '253115425'
4821,1732580, '248776259'
4822,1732580, '234404559'
4823,1732580, '234389492'
4824,1732580, '234354700'
4825,1732580, '234185499'
4826,1732580, '41712601'
4827,1732580, '28643654'
4828,1732580, '234281526'
4829,1732580, '234228853'
4830,1732580, '23926600'
4831,1732580, '2446094'
4832,1732580, '2221461'
4833,1732580, '23621881'
4834,1732580, '1842288'
4835,1732580, '1839864'
4836,1732581,'245580530'
4837,1732581, '346682092'
4838,1732581, '253723502'
4839,1732581, '253175438'
4840,1732581, '248432927'
4841,1732581, '243466584'
4842,1732581, '243311478'
4843,1732581, '238674161'
4844,1732581, '236432875'
4845,1732581, '235582288'
4846,1732581, '234446387'
4847,1732581, '235475723'
4848,1732581, '235470913'
4849,1732581, '232790566'
4850,1732581, '231086157'
4851,1732581, '44033929'
4852,1732581, '23872891'
4853,1732581, '222575060'
4854,1732581, '222548897'
4855,1732581, '51335848'
4856,1732581, '2304697'
4857,1732581, '23850377'
4858,1732581, '4677245'
4859,1732581, '2236226'
4860,1732581, '2236168'
4861,1732581, '2231475'
4862,1732581, '2227622'
4863,1732581, '2226396'
4864,1732581, '2234204'
4865,1732581, '2230648'
4866,1732581, '2225982'
4867,1732581, '2220541'
4868,1732581, '2043232'
4869,1732581, '2221997'
4870,1732581, '1998346'
4871,1732581, '1779488'
4872,1732581, '1996894'
4873,1732581, '1741889'
4874,1732582,'249228871'
4875,1732582, '242353454'
4876,1732582, '234512641'
4877,1732582, '234468936'
4878,1732582, '234275296'
4879,1732582, '2348404'
4880,1732582, '2221557'
4881,1732582, '1812696'
4882,1732582, '1743049'
4883,1732582, '234204150'
4884,1732582, '227647886'
4885,1732582, '227541539'
4886,1732582, '4677416'
4887,1732582, '2222858'
4888,1732582, '1841938'
4889,1732582, '1841138'
4890,1732582, '1787226'
4891,1732583,'276944110'
4892,1732583, '258304967'
4893,1732583, '242362221'
4894,1732583, '234485822'
4895,1732583, '234365329'
4896,1732583, '234343975'
4897,1732583, '234212576'
4898,1732583, '234193746'
4899,1732583, '234172659'
4900,1732583, '234147316'
4901,1732583, '234018192'
4902,1732583, '231148156'
4903,1732583, '231134210'
4904,1732583, '231127894'
4905,1732583, '231123780'
4906,1732583, '231122909'
4907,1732583, '231117018'
4908,1732583, '231088192'
4909,1732583, '231073367'
4910,1732583, '231069268'
4911,1732583, '231068268'
4912,1732583, '231060215'
4913,1732583, '231042699'
4914,1732583, '231034277'
4915,1732583, '231033419'
4916,1732583, '231029755'
4917,1732583, '231005279'
4918,1732583, '231002427'
4919,1732583, '231000142'
4920,1732583, '230990867'
4921,1732583, '230978190'
4922,1732583, '230954709'
4923,1732583, '284770105'
4924,1732583, '278506201'
4925,1732583, '273021354'
4926,1732583, '261002293'
4927,1732583, '259282163'
4928,1732583, '252755803'
4929,1732583, '242381212'
4930,1732583, '239535323'
4931,1732583, '234373850'
4932,1732583, '234363896'
4933,1732583, '234291366'
4934,1732583, '234231495'
4935,1732583, '231154358'
4936,1732583, '231131827'
4937,1732583, '231107569'
4938,1732583, '231011750'
4939,1732583, '231010634'
4940,1732583, '230950326'
4941,1732583, '230947510'
4942,1732583, '230929778'
4943,1732583, '230927367'
4944,1732583, '230925981'
4945,1732583, '230911754'
4946,1732583, '229681859'
4947,1732583, '227786389'
4948,1732583, '227721774'
4949,1732583, '227701501'
4950,1732583, '227679545'
4951,1732583, '227674473'
4952,1732583, '227645809'
4953,1732583, '227644345'
4954,1732583, '227624435'
4955,1732583, '227616724'
4956,1732583, '50294510'
4957,1732583, '46120655'
4958,1732583, '227547676'
4959,1732583, '227536657'
4960,1732583, '227518266'
4961,1732583, '41957234'
4962,1732583, '45677949'
4963,1732583, '45067175'
4964,1732583, '43919014'
4965,1732583, '41714571'
4966,1732583, '41714248'
4967,1732583, '41196165'
4968,1732583, '28644012'
4969,1732583, '41196580'
4970,1732583, '41195145'
4971,1732583, '23593833'
4972,1732583, '2236172'
4973,1732583, '23839887'
4974,1732583, '2236520'
4975,1732583, '2235791'
4976,1732583, '2235126'
4977,1732583, '2234014'
4978,1732583, '2235289'
4979,1732583, '2233222'
4980,1732583, '2232232'
4981,1732583, '2229945'
4982,1732583, '2223257'
4983,1732583, '2222883'
4984,1732583, '2220177'
4985,1732583, '1933311'
4986,1732583, '1931168'
4987,1732583, '1930269'
4988,1732583, '1931709'
4989,1732583, '1931066'
4990,1732583, '1930252'
4991,1732583, '1928274'
4992,1732583, '1927903'
4993,1732583, '1929085'
4994,1732583, '1927730'
4995,1732583, '1927516'
4996,1732583, '1892979'
4997,1732583, '1897226'
4998,1732583, '1892041'
4999,1732583, '1889499'
5000,1732583, '1889320'
5001,1732583, '1886585'
5002,1732583, '1854249'
5003,1732583, '1843052'
5004,1732583, '1841807'
5005,1732583, '1842752'
5006,1732583, '1836781'
5007,1732583, '1830514'
5008,1732583, '1822632'
5009,1732583, '1815729'
5010,1732583, '1815372'
5011,1732583, '1809919'
5012,1732583, '1807113'
5013,1732583, '1812374'
5014,1732583, '1807137'
5015,1732583, '1804831'
5016,1732583, '1802900'
5017,1732583, '1802078'
5018,1732583, '1804229'
5019,1732583, '1803072'
5020,1732583, '1801278'
5021,1732583, '1800375'
5022,1732583, '1798663'
5023,1732583, '1794578'
5024,1732583, '1800466'
5025,1732583, '1800428'
5026,1732583, '1794565'
5027,1732583, '1791041'
5028,1732583, '1788527'
5029,1732583, '1787145'
5030,1732583, '1779420'
5031,1732583, '1778381'
5032,1732583, '1777042'
5033,1732583, '1778389'
5034,1732583, '1755508'
5035,1732583, '1753351'
5036,1732583, '1752285'
5037,1732583, '1744939'
5038,1732583, '1740282'
5039,1732583, '1746076'
5040,1732584,'233814516'
5041,1732584, '1843130'
5042,1732584, '1812899'
5043,1732584, '1818585'
5044,1732584, '1815992'
5045,1732585,'253787503'
5046,1732585, '253576604'
5047,1732585, '253553838'
5048,1732585, '233814516'
5049,1732585, '282759072'
5050,1732585, '258305115'
5051,1732585, '242274276'
5052,1732585, '227637827'
5053,1732585, '23908749'
5054,1732585, '4680558'
5055,1732585, '1842976'
5056,1732585, '1818720'
5057,1732585, '1846403'
5058,1732585, '1840477'
5059,1732585, '1840241'
5060,1732585, '1816352'
5061,1732585, '1818353'
5062,1732585, '1817245'
5063,1732585, '1813123'
5064,1732585, '1812325'
5065,1732585, '1810870'
5066,1732586,'234422355'
5067,1732586, '234405554'
5068,1732586, '234320551'
5069,1732586, '260854124'
5070,1732586, '253189492'
5071,1732586, '251428009'
5072,1732586, '241335473'
5073,1732586, '234467082'
5074,1732586, '234437363'
5075,1732586, '234333641'
5076,1732586, '234298656'
5077,1732586, '234287829'
5078,1732586, '234238043'
5079,1732586, '234199210'
5080,1732586, '234192615'
5081,1732586, '45655932'
5082,1732586, '23849528'
5083,1732586, '23920204'
5084,1732586, '23916436'
5085,1732586, '23873038'
5086,1732586, '4665855'
5087,1732588,'313984924'
5088,1732588, '256210764'
5089,1732588, '230675328'
5090,1732588, '224884354'
5091,1732589,'234538857'
5092,1732589, '234429564'
5093,1732589, '234411042'
5094,1732589, '234366969'
5095,1732589, '234322575'
5096,1732589, '234256454'
5097,1732589, '11635348'
5098,1732589, '2232815'
5099,1732589, '2230853'
5100,1732589, '2226921'
5101,1732589, '2222246'
5102,1732589, '1818425'
5103,1732589, '249228250'
5104,1732589, '249227613'
5105,1732589, '242325608'
5106,1732589, '236551126'
5107,1732589, '234516803'
5108,1732589, '234504304'
